cx,cy,trees,placements,treeBases,landMin,landMax,relief,maxTreeExtent
11,-36,10,10,8,2704.0,3600.0,896.0,1007.8
11,-35,7,7,7,2480.0,2880.0,400.0,915.9
11,-33,9,9,6,2480.0,3176.0,696.0,1101.2
11,-32,6,6,4,2352.0,3064.0,712.0,1007.8
11,-31,16,16,7,1680.0,2728.0,1048.0,915.9
11,-30,7,7,4,1040.0,1968.0,928.0,1007.8
11,-29,13,13,8,352.0,1400.0,1048.0,915.9
11,-28,12,12,5,120.0,1000.0,880.0,658.7
11,-27,9,9,6,304.0,808.0,504.0,636.3
11,-26,11,11,6,368.0,600.0,232.0,658.7
11,-25,4,9,4,368.0,688.0,320.0,568.8
11,-24,9,9,4,392.0,648.0,256.0,658.7
11,-23,4,4,3,368.0,568.0,200.0,658.7
11,-22,5,5,5,440.0,864.0,424.0,658.7
11,-21,10,10,7,344.0,880.0,536.0,781.0
11,-13,10,10,4,-272.0,872.0,1144.0,1326.5
11,-12,5,16,4,168.0,888.0,720.0,915.9
11,-11,6,6,4,-584.0,840.0,1424.0,915.9
11,-2,9,15,4,-288.0,568.0,856.0,915.9
11,-1,6,113,3,480.0,616.0,136.0,915.9
12,0,18,26,5,88.0,760.0,672.0,915.9
12,2,4,147,3,480.0,952.0,472.0,560.2
12,4,11,19,5,448.0,992.0,544.0,835.0
12,5,9,12,8,280.0,848.0,568.0,915.9
12,6,8,10,4,192.0,736.0,544.0,915.9
12,7,8,27,5,248.0,840.0,592.0,915.9
12,8,20,69,8,640.0,888.0,248.0,915.9
12,9,1,162,1,256.0,776.0,520.0,915.9
12,10,22,26,7,216.0,1280.0,1064.0,915.9
12,11,21,23,6,608.0,1408.0,800.0,1007.8
12,12,25,28,9,752.0,1672.0,920.0,1007.8
12,13,28,45,10,832.0,1744.0,912.0,1326.5
12,14,17,113,6,896.0,1568.0,672.0,1101.2
12,15,31,32,11,888.0,1568.0,680.0,1101.2
12,16,14,16,10,1088.0,1848.0,760.0,1101.2
12,17,7,10,6,648.0,1848.0,1200.0,1101.2
12,18,10,12,7,-536.0,824.0,1360.0,1101.2
12,19,11,17,7,-336.0,1432.0,1768.0,1101.2
12,20,8,242,5,1328.0,1528.0,200.0,1326.5
12,21,1,372,1,1384.0,1584.0,200.0,1326.5
12,22,4,57,3,1392.0,1792.0,400.0,1101.2
12,23,23,24,9,1488.0,2080.0,592.0,1326.5
12,24,13,100,7,1312.0,2256.0,944.0,1101.2
12,25,11,16,8,1080.0,2368.0,1288.0,1101.2
12,26,15,17,6,1632.0,2944.0,1312.0,1326.5
12,27,16,19,7,1904.0,3368.0,1464.0,1101.2
12,28,11,12,8,2240.0,4112.0,1872.0,712.9
12,29,24,24,13,3576.0,4776.0,1200.0,915.9
12,30,23,23,10,3704.0,5280.0,1576.0,1101.2
12,31,21,21,12,4016.0,5472.0,1456.0,1007.8
12,32,4,4,4,3080.0,4968.0,1888.0,915.9
12,33,16,16,10,3368.0,4592.0,1224.0,1101.2
12,-38,4,4,3,2752.0,4208.0,1456.0,781.0
12,-37,22,22,6,3480.0,4488.0,1008.0,1101.2
12,-36,15,15,9,2880.0,3688.0,808.0,1007.8
12,-35,13,13,8,2480.0,3112.0,632.0,915.9
12,-34,4,4,4,2480.0,2512.0,32.0,1101.2
12,-33,2,2,1,2424.0,2480.0,56.0,835.0
12,-32,20,20,9,1520.0,2536.0,1016.0,1101.2
12,-30,1,1,1,-64.0,1680.0,1744.0,568.8
12,-29,3,3,2,-128.0,1040.0,1168.0,658.7
12,-28,7,7,4,-176.0,672.0,848.0,658.7
12,-27,2,2,2,-8.0,656.0,664.0,658.7
12,-25,1,24,1,152.0,552.0,400.0,379.2
12,-24,2,11,2,352.0,536.0,184.0,581.9
12,-23,2,4,2,368.0,640.0,272.0,581.9
12,-4,2,2,1,-1224.0,560.0,1784.0,915.9
12,-3,3,9,2,160.0,576.0,416.0,915.9
12,-1,7,102,4,520.0,608.0,88.0,915.9
13,0,1,1,1,16.0,576.0,560.0,712.9
13,1,3,8,2,64.0,848.0,784.0,915.9
13,2,10,121,8,544.0,856.0,312.0,835.0
13,3,11,69,7,472.0,976.0,504.0,915.9
13,5,31,31,11,576.0,904.0,328.0,1183.3
13,6,6,129,5,584.0,792.0,208.0,835.0
13,7,9,100,6,360.0,752.0,392.0,915.9
13,8,7,53,4,504.0,800.0,296.0,915.9
13,11,6,21,4,488.0,824.0,336.0,915.9
13,12,9,11,7,280.0,840.0,560.0,1101.2
13,13,32,101,11,288.0,1168.0,880.0,1007.8
13,14,22,371,9,800.0,1504.0,704.0,1101.2
13,15,7,10,4,464.0,1096.0,632.0,1326.5
13,16,5,24,4,456.0,1424.0,968.0,1101.2
13,17,2,50,2,824.0,1384.0,560.0,1101.2
13,18,8,12,8,-400.0,1072.0,1472.0,915.9
13,19,10,10,8,-128.0,1432.0,1560.0,1101.2
13,20,17,161,6,1184.0,1624.0,440.0,1326.5
13,21,5,230,4,1160.0,1480.0,320.0,915.9
13,22,3,40,2,1264.0,1792.0,528.0,915.9
13,23,20,22,9,1448.0,2120.0,672.0,1101.2
13,24,9,11,6,1352.0,1960.0,608.0,1326.5
13,25,12,13,9,1112.0,2128.0,1016.0,1101.2
13,26,20,20,11,1672.0,3136.0,1464.0,1326.5
13,27,17,20,9,2280.0,3648.0,1368.0,1101.2
13,28,9,10,3,2288.0,3664.0,1376.0,781.0
13,29,37,37,15,3016.0,4632.0,1616.0,1101.2
13,30,28,28,12,3824.0,4632.0,808.0,915.9
13,31,10,10,6,4032.0,4656.0,624.0,1007.8
13,32,19,19,14,2520.0,4208.0,1688.0,1101.2
13,33,37,37,11,2744.0,4320.0,1576.0,1101.2
13,-37,18,18,6,3504.0,4560.0,1056.0,915.9
13,-36,15,15,5,2560.0,4064.0,1504.0,915.9
13,-35,8,8,6,2480.0,3120.0,640.0,1101.2
13,-34,2,2,2,2480.0,2512.0,32.0,915.9
13,-33,11,11,7,1680.0,2480.0,800.0,1101.2
13,-32,8,8,5,1448.0,2424.0,976.0,915.9
13,-26,1,3,1,-856.0,576.0,1432.0,356.7
13,-3,2,2,1,224.0,568.0,344.0,835.0
13,-2,10,14,5,384.0,568.0,184.0,915.9
13,-1,9,42,4,216.0,576.0,360.0,915.9
14,1,5,9,4,-224.0,800.0,1024.0,915.9
14,2,1,12,1,184.0,848.0,664.0,915.9
14,3,2,5,2,168.0,840.0,672.0,645.1
14,4,1,3,1,208.0,896.0,688.0,463.9
14,5,12,12,4,208.0,904.0,696.0,915.9
14,6,1,48,1,-216.0,720.0,936.0,915.9
14,7,3,65,2,-8.0,712.0,720.0,712.9
14,8,2,26,1,104.0,680.0,576.0,915.9
14,10,3,3,2,-24.0,736.0,760.0,915.9
14,11,3,3,3,-360.0,792.0,1152.0,915.9
14,13,4,32,4,136.0,1184.0,1048.0,781.0
14,14,22,133,9,216.0,1320.0,1104.0,1183.3
14,15,26,34,12,344.0,1256.0,912.0,1101.2
14,16,7,11,6,376.0,1496.0,1120.0,915.9
14,17,12,19,8,264.0,1496.0,1232.0,915.9
14,18,7,10,5,-48.0,1584.0,1632.0,915.9
14,19,18,22,12,344.0,1696.0,1352.0,1101.2
14,20,5,11,4,928.0,1888.0,960.0,1101.2
14,23,13,213,7,1488.0,2120.0,632.0,1326.5
14,24,7,20,7,1264.0,2136.0,872.0,1326.5
14,25,13,16,8,1016.0,2096.0,1080.0,1101.2
14,26,3,5,3,1776.0,3136.0,1360.0,1326.5
14,27,7,9,5,1856.0,3176.0,1320.0,1101.2
14,29,16,18,9,2648.0,3920.0,1272.0,1101.2
14,30,32,32,11,2336.0,4288.0,1952.0,1007.8
14,31,37,37,12,3128.0,4336.0,1208.0,1007.8
14,32,14,14,9,1976.0,4176.0,2200.0,1007.8
14,33,16,16,10,2344.0,3328.0,984.0,915.9
14,34,16,16,10,2312.0,3376.0,1064.0,1101.2
14,35,12,12,6,1904.0,3288.0,1384.0,915.9
14,36,22,22,10,2112.0,3464.0,1352.0,1101.2
14,-39,2,2,2,1376.0,2640.0,1264.0,781.0
14,-38,8,8,5,2120.0,3632.0,1512.0,915.9
14,-37,26,26,12,3152.0,4352.0,1200.0,1007.8
14,-36,18,18,9,2536.0,4096.0,1560.0,915.9
14,-35,2,2,2,2352.0,2712.0,360.0,915.9
14,-34,1,1,1,2200.0,2480.0,280.0,781.0
14,-33,17,17,8,1592.0,2480.0,888.0,1007.8
14,-32,4,4,3,1064.0,1704.0,640.0,915.9
14,-31,7,7,6,-64.0,1480.0,1544.0,1101.2
14,-3,2,3,1,256.0,568.0,312.0,915.9
15,14,2,15,1,712.0,1368.0,656.0,1101.2
15,15,13,15,10,832.0,1752.0,920.0,915.9
15,16,15,22,9,-680.0,1768.0,2448.0,835.0
15,17,11,46,8,-800.0,1624.0,2424.0,1101.2
15,18,23,25,14,928.0,1816.0,888.0,1101.2
15,19,32,32,10,1312.0,2080.0,768.0,1101.2
15,20,14,15,7,1320.0,2416.0,1096.0,1101.2
15,21,9,12,7,1832.0,2376.0,544.0,1101.2
15,22,14,15,7,1488.0,2360.0,872.0,1101.2
15,23,14,17,8,1512.0,2208.0,696.0,1326.5
15,24,12,18,7,1224.0,2104.0,880.0,1101.2
15,25,17,24,8,800.0,2032.0,1232.0,781.0
15,26,16,17,8,1424.0,2936.0,1512.0,1101.2
15,27,11,13,8,1464.0,3032.0,1568.0,1326.5
15,28,9,9,6,2128.0,3088.0,960.0,835.0
15,29,35,35,15,1984.0,3120.0,1136.0,1101.2
15,30,34,34,14,1640.0,3184.0,1544.0,1007.8
15,31,23,23,11,1992.0,3384.0,1392.0,915.9
15,32,16,16,7,1672.0,3288.0,1616.0,781.0
15,33,32,32,13,1776.0,3360.0,1584.0,1101.2
15,34,12,12,8,1352.0,3072.0,1720.0,1007.8
15,35,14,14,11,1736.0,3048.0,1312.0,915.9
15,36,11,12,7,2064.0,3608.0,1544.0,1101.2
15,-38,1,1,1,1856.0,3160.0,1304.0,636.3
15,-37,18,18,10,2976.0,4344.0,1368.0,1007.8
15,-36,16,16,12,2712.0,4096.0,1384.0,1007.8
15,-35,6,6,5,2088.0,2832.0,744.0,915.9
15,-33,11,11,5,1664.0,2312.0,648.0,915.9
15,-32,12,12,7,1064.0,1872.0,808.0,1101.2
15,-31,9,9,8,24.0,1616.0,1592.0,1007.8
15,-30,6,6,4,-536.0,1440.0,1976.0,1101.2
15,-29,9,9,5,-1064.0,960.0,2024.0,915.9
15,-4,2,2,1,-1104.0,528.0,1632.0,915.9
15,-2,5,5,2,-304.0,536.0,840.0,915.9
16,1,1,3,1,424.0,832.0,408.0,781.0
16,12,6,97,5,320.0,832.0,512.0,915.9
16,13,4,19,4,712.0,1136.0,424.0,1183.3
16,14,14,14,11,792.0,1720.0,928.0,1101.2
16,15,8,8,6,1336.0,2184.0,848.0,1101.2
16,18,30,31,10,1208.0,1864.0,656.0,915.9
16,19,19,19,8,1528.0,2024.0,496.0,1326.5
16,20,22,23,9,1560.0,2488.0,928.0,1326.5
16,21,20,41,11,1424.0,2368.0,944.0,1101.2
16,22,5,11,3,928.0,2352.0,1424.0,915.9
16,23,7,9,6,840.0,2184.0,1344.0,1101.2
16,24,9,13,8,656.0,2144.0,1488.0,1326.5
16,25,10,17,8,560.0,1896.0,1336.0,1101.2
16,26,7,18,6,744.0,2176.0,1432.0,1101.2
16,27,15,17,10,1272.0,2328.0,1056.0,1101.2
16,28,3,4,3,1456.0,2640.0,1184.0,439.9
16,29,33,33,10,1344.0,2712.0,1368.0,1007.8
16,30,35,35,11,1040.0,2376.0,1336.0,915.9
16,31,32,32,13,944.0,2480.0,1536.0,1101.2
16,32,17,17,11,776.0,2680.0,1904.0,1007.8
16,33,24,24,9,1128.0,2744.0,1616.0,915.9
16,34,25,25,11,984.0,2896.0,1912.0,915.9
16,35,3,5,3,2672.0,3472.0,800.0,636.3
16,36,6,7,5,2712.0,3840.0,1128.0,915.9
16,37,9,9,6,3112.0,4536.0,1424.0,915.9
16,-38,1,1,1,1672.0,2976.0,1304.0,560.2
16,-37,14,14,9,2568.0,3576.0,1008.0,915.9
16,-36,6,6,6,2400.0,3544.0,1144.0,1007.8
16,-35,8,8,6,1936.0,2800.0,864.0,915.9
16,-34,13,13,9,1680.0,2288.0,608.0,1101.2
16,-33,2,2,2,1736.0,2072.0,336.0,915.9
16,-32,5,5,3,1616.0,1768.0,152.0,915.9
16,-31,5,5,3,1384.0,1768.0,384.0,915.9
16,-30,14,14,8,0.0,1544.0,1544.0,915.9
16,-14,2,32,2,-488.0,936.0,1424.0,566.2
16,-2,1,2,1,-320.0,480.0,800.0,463.9
17,11,2,13,2,8.0,688.0,680.0,566.2
17,12,6,41,5,336.0,840.0,504.0,835.0
17,13,6,13,5,648.0,1136.0,488.0,835.0
17,14,8,10,6,1008.0,1792.0,784.0,915.9
17,15,11,11,7,1400.0,2112.0,712.0,915.9
17,16,12,14,8,1392.0,2304.0,912.0,781.0
17,17,3,76,3,80.0,1808.0,1728.0,781.0
17,18,23,24,11,1520.0,1904.0,384.0,915.9
17,19,27,39,10,1240.0,1856.0,616.0,915.9
17,20,19,22,10,840.0,1784.0,944.0,1326.5
17,21,8,22,3,744.0,1832.0,1088.0,1007.8
17,26,2,10,2,464.0,1848.0,1384.0,781.0
17,27,8,11,7,896.0,1776.0,880.0,1101.2
17,28,3,5,3,1232.0,2096.0,864.0,626.3
17,29,6,7,6,800.0,1568.0,768.0,1101.2
17,30,21,21,10,696.0,1504.0,808.0,1007.8
17,31,9,9,6,616.0,1880.0,1264.0,1101.2
17,32,14,14,8,624.0,1928.0,1304.0,915.9
17,33,1,2,1,1024.0,2224.0,1200.0,915.9
17,34,7,8,5,1200.0,2672.0,1472.0,915.9
17,35,18,18,10,2312.0,3824.0,1512.0,1007.8
17,36,2,2,2,3104.0,3888.0,784.0,1101.2
17,37,2,2,2,3200.0,4592.0,1392.0,566.2
17,-37,8,8,6,2360.0,3000.0,640.0,1007.8
17,-36,8,8,6,2392.0,2928.0,536.0,915.9
17,-35,11,11,5,1680.0,2688.0,1008.0,1007.8
17,-33,10,10,8,1656.0,1848.0,192.0,1007.8
17,-32,5,5,4,1584.0,1840.0,256.0,915.9
17,-31,9,9,6,1280.0,1768.0,488.0,915.9
17,-30,10,10,7,0.0,1384.0,1384.0,915.9
17,-17,1,1,1,-360.0,816.0,1176.0,581.9
17,-15,8,16,4,408.0,1216.0,808.0,915.9
17,-4,4,30,4,-792.0,728.0,1520.0,781.0
17,-3,5,21,3,-56.0,712.0,768.0,835.0
18,12,5,31,4,-72.0,752.0,824.0,915.9
18,13,1,42,1,536.0,1008.0,472.0,712.9
18,14,6,6,4,608.0,1408.0,800.0,915.9
18,15,12,14,8,744.0,1712.0,968.0,915.9
18,16,15,16,6,952.0,1976.0,1024.0,915.9
18,17,15,18,6,1000.0,1736.0,736.0,835.0
18,18,25,28,11,720.0,1712.0,992.0,915.9
18,19,2,4,1,664.0,1664.0,1000.0,463.9
18,20,2,5,1,704.0,1352.0,648.0,915.9
18,26,2,9,2,600.0,1624.0,1024.0,915.9
18,27,6,6,3,1336.0,1768.0,432.0,915.9
18,29,7,7,7,512.0,1368.0,856.0,915.9
18,30,4,6,4,520.0,856.0,336.0,915.9
18,31,1,3,1,584.0,1208.0,624.0,463.9
18,32,5,5,4,616.0,1912.0,1296.0,915.9
18,33,14,15,7,984.0,2208.0,1224.0,1007.8
18,34,7,7,5,1616.0,2488.0,872.0,1101.2
18,35,21,21,10,2000.0,3576.0,1576.0,915.9
18,36,24,24,11,2592.0,3608.0,1016.0,1101.2
18,37,13,13,9,2920.0,4448.0,1528.0,1007.8
18,38,3,3,3,3352.0,4928.0,1576.0,781.0
18,-36,5,5,5,2344.0,3240.0,896.0,915.9
18,-35,22,22,9,1792.0,3440.0,1648.0,1007.8
18,-34,3,3,2,1792.0,2224.0,432.0,915.9
18,-33,3,3,3,1752.0,2072.0,320.0,915.9
18,-32,8,8,5,1568.0,1984.0,416.0,915.9
18,-31,6,6,6,1296.0,1736.0,440.0,915.9
18,-30,14,14,7,704.0,1568.0,864.0,915.9
18,-17,35,43,13,424.0,1280.0,856.0,915.9
18,-16,46,53,15,704.0,1376.0,672.0,1007.8
18,-15,37,49,10,656.0,1280.0,624.0,915.9
18,-5,2,84,2,-568.0,1008.0,1576.0,835.0
18,-4,3,100,3,96.0,1144.0,1048.0,835.0
19,6,3,190,3,-520.0,800.0,1320.0,712.9
19,7,8,39,5,-208.0,784.0,992.0,712.9
19,14,3,5,3,544.0,888.0,344.0,835.0
19,15,9,11,8,736.0,1200.0,464.0,915.9
19,16,14,15,7,832.0,1240.0,408.0,915.9
19,17,29,29,11,832.0,1304.0,472.0,915.9
19,18,24,26,9,504.0,1264.0,760.0,781.0
19,19,3,5,3,112.0,736.0,624.0,781.0
19,26,1,5,1,128.0,1560.0,1432.0,915.9
19,27,4,6,3,368.0,1624.0,1256.0,915.9
19,31,9,9,7,560.0,1216.0,656.0,1101.2
19,32,4,4,4,832.0,1424.0,592.0,645.1
19,33,22,22,8,984.0,1768.0,784.0,915.9
19,36,16,16,10,1816.0,3656.0,1840.0,915.9
19,37,8,9,7,2280.0,4440.0,2160.0,1007.8
19,38,6,6,4,3536.0,5072.0,1536.0,915.9
19,-36,9,9,6,2184.0,3232.0,1048.0,915.9
19,-35,15,15,8,2192.0,3368.0,1176.0,1007.8
19,-34,3,3,3,1968.0,2336.0,368.0,835.0
19,-33,11,11,5,1736.0,2176.0,440.0,915.9
19,-32,6,6,4,1560.0,1984.0,424.0,1101.2
19,-31,7,7,5,1480.0,1576.0,96.0,1101.2
19,-30,11,11,8,912.0,1568.0,656.0,1007.8
19,-17,9,12,6,-144.0,960.0,1104.0,915.9
19,-16,19,27,7,16.0,1144.0,1128.0,915.9
19,-5,3,43,2,-368.0,1032.0,1400.0,835.0
20,7,15,38,8,472.0,800.0,328.0,915.9
20,8,24,35,10,80.0,696.0,616.0,915.9
20,13,10,10,5,-40.0,888.0,928.0,915.9
20,14,11,48,6,696.0,1168.0,472.0,915.9
20,15,22,24,10,744.0,1240.0,496.0,915.9
20,16,23,24,4,840.0,1264.0,424.0,915.9
20,17,38,38,14,600.0,1024.0,424.0,1326.5
20,18,7,19,6,456.0,872.0,416.0,915.9
20,31,5,5,3,480.0,832.0,352.0,1101.2
20,32,17,17,11,640.0,1424.0,784.0,1007.8
20,33,10,10,8,840.0,1648.0,808.0,1101.2
20,34,18,18,7,1200.0,2464.0,1264.0,915.9
20,35,3,3,3,1328.0,2568.0,1240.0,781.0
20,36,23,23,8,1784.0,3136.0,1352.0,1101.2
20,37,10,10,5,2232.0,3552.0,1320.0,1101.2
20,38,10,10,7,3080.0,4744.0,1664.0,1101.2
20,-36,5,5,4,1672.0,2976.0,1304.0,915.9
20,-35,14,14,12,1824.0,3016.0,1192.0,1101.2
20,-34,15,15,7,2008.0,3072.0,1064.0,1101.2
20,-33,4,4,3,1752.0,2152.0,400.0,781.0
20,-32,13,13,7,1000.0,1840.0,840.0,915.9
20,-31,3,3,2,920.0,1560.0,640.0,915.9
21,7,8,11,6,72.0,672.0,600.0,835.0
21,8,68,69,12,400.0,1000.0,600.0,1183.3
21,9,8,13,4,-120.0,1000.0,1120.0,915.9
21,13,1,6,1,-256.0,1000.0,1256.0,581.9
21,14,31,49,8,440.0,1344.0,904.0,1183.3
21,15,7,11,3,616.0,1304.0,688.0,915.9
21,16,30,56,8,328.0,1208.0,880.0,915.9
21,17,36,54,11,336.0,1032.0,696.0,1183.3
21,18,13,42,10,472.0,848.0,376.0,915.9
21,19,3,48,3,-24.0,912.0,936.0,781.0
21,32,12,12,5,480.0,1240.0,760.0,915.9
21,33,29,29,12,776.0,1552.0,776.0,1007.8
21,34,7,7,6,1160.0,1912.0,752.0,915.9
21,35,25,25,14,1496.0,2640.0,1144.0,1101.2
21,36,13,13,10,2000.0,2648.0,648.0,1007.8
21,37,21,21,12,1984.0,3128.0,1144.0,1101.2
21,-36,6,6,5,1240.0,1824.0,584.0,915.9
21,-35,12,12,10,1640.0,3136.0,1496.0,1007.8
21,-34,17,17,9,2080.0,3184.0,1104.0,915.9
21,-33,14,14,6,1824.0,2464.0,640.0,915.9
21,-32,11,11,9,1008.0,2200.0,1192.0,1101.2
21,-31,1,1,1,1008.0,1008.0,0.0,915.9
22,7,4,6,3,-200.0,680.0,880.0,915.9
22,8,75,77,12,496.0,1008.0,512.0,915.9
22,9,8,65,7,-256.0,1016.0,1272.0,915.9
22,14,1,35,1,-688.0,1256.0,1944.0,915.9
22,17,28,62,9,320.0,952.0,632.0,1101.2
22,18,12,47,5,640.0,960.0,320.0,915.9
22,19,4,208,3,744.0,1120.0,376.0,915.9
22,20,7,165,6,336.0,1360.0,1024.0,781.0
22,21,3,8,3,-312.0,1560.0,1872.0,712.9
22,32,3,3,3,488.0,848.0,360.0,781.0
22,33,17,17,12,704.0,1584.0,880.0,1007.8
22,34,22,22,12,952.0,1928.0,976.0,1101.2
22,35,20,20,8,984.0,2600.0,1616.0,1007.8
22,36,8,8,8,976.0,2600.0,1624.0,1007.8
22,37,5,5,5,1528.0,3128.0,1600.0,835.0
22,-34,1,1,1,2296.0,2936.0,640.0,781.0
22,-33,15,15,7,2096.0,2816.0,720.0,915.9
22,-32,21,21,11,1000.0,2216.0,1216.0,1101.2
22,-31,3,3,3,1000.0,1008.0,8.0,915.9
23,7,3,57,3,-200.0,656.0,856.0,915.9
23,8,78,90,9,304.0,776.0,472.0,915.9
23,17,1,2,1,-360.0,784.0,1144.0,915.9
23,19,5,24,4,328.0,1208.0,880.0,915.9
23,30,6,6,6,536.0,1192.0,656.0,915.9
23,31,12,12,8,656.0,1392.0,736.0,915.9
23,33,8,8,8,752.0,1192.0,440.0,1101.2
23,34,25,25,12,936.0,1912.0,976.0,1101.2
23,35,1,1,1,816.0,1912.0,1096.0,915.9
23,-35,1,1,1,1320.0,2328.0,1008.0,636.3
23,-34,6,6,5,2056.0,2888.0,832.0,835.0
23,-33,17,17,10,1840.0,2720.0,880.0,1101.2
23,-32,10,10,7,608.0,2104.0,1496.0,1007.8
23,-31,5,5,4,272.0,1144.0,872.0,915.9
23,-30,2,2,2,-1992.0,1008.0,3000.0,835.0
24,5,4,6,4,-496.0,728.0,1224.0,835.0
24,6,4,8,2,-608.0,680.0,1288.0,915.9
24,7,13,21,7,128.0,656.0,528.0,915.9
24,8,20,26,8,8.0,688.0,680.0,915.9
24,30,4,4,4,1000.0,1424.0,424.0,781.0
24,31,1,1,1,1184.0,1424.0,240.0,915.9
24,32,8,8,6,1112.0,1384.0,272.0,835.0
24,33,13,13,8,880.0,1208.0,328.0,915.9
24,34,13,13,8,624.0,1632.0,1008.0,835.0
24,35,18,18,9,584.0,1600.0,1016.0,1007.8
24,-34,1,1,1,1968.0,2672.0,704.0,581.9
24,-33,5,5,5,1624.0,2664.0,1040.0,1007.8
24,-32,4,4,4,768.0,1888.0,1120.0,1101.2
25,5,5,75,4,-352.0,768.0,1120.0,835.0
25,6,10,80,6,160.0,848.0,688.0,915.9
25,28,9,9,6,248.0,1208.0,960.0,915.9
25,29,20,20,11,800.0,1416.0,616.0,915.9
25,30,8,8,7,960.0,1480.0,520.0,915.9
25,31,9,9,6,1152.0,1496.0,344.0,1101.2
25,32,13,13,7,752.0,1304.0,552.0,1007.8
25,33,11,11,7,632.0,1120.0,488.0,915.9
25,35,15,15,4,424.0,824.0,400.0,915.9
25,36,2,2,2,408.0,1128.0,720.0,835.0
25,-34,2,2,2,1496.0,2288.0,792.0,915.9
25,-33,1,1,1,1400.0,2024.0,624.0,636.3
25,-32,3,3,3,-192.0,1680.0,1872.0,1101.2
26,29,4,4,3,1120.0,1456.0,336.0,781.0
26,30,16,16,7,1208.0,1520.0,312.0,835.0
26,31,6,6,4,1048.0,1536.0,488.0,915.9
26,32,1,1,1,640.0,1296.0,656.0,915.9
26,33,11,11,7,576.0,792.0,216.0,915.9
26,35,11,11,7,448.0,712.0,264.0,1101.2
26,-33,5,5,4,1016.0,1616.0,600.0,915.9
27,19,1,10,1,-744.0,776.0,1520.0,345.8
27,29,22,22,7,1248.0,1496.0,248.0,915.9
27,34,13,13,8,592.0,1080.0,488.0,1101.2
28,28,5,5,5,1080.0,1784.0,704.0,915.9
29,28,2,2,2,1360.0,1896.0,536.0,463.9
