# ref base type part cellX cellY x y z rx ry rz scale tris bminx bminy bminz bmaxx bmaxy bmaxz model
0x001CBB41 0x000CE942 STAT -1 5 -11 21820.334 -42149.930 1089.573 0.000000 0.000000 3.072385 1.0000 1814 21695.420 -42277.285 1073.690 21948.512 -42113.219 1356.073 SetDressing\JunkWalls\JunkWall02A.nif
0x001CBB42 0x0009DFA3 STAT -1 5 -11 23249.113 -43218.875 1105.573 0.000000 0.000000 4.682388 1.0000 1000 23245.273 -43346.816 1091.573 23433.871 -43084.816 1316.573 Architecture\Shacks\ShackWallOuter03B.nif
0x001CBB43 0x0006D134 STAT -1 5 -11 23129.168 -43222.473 1081.573 0.000000 0.000000 3.111593 1.0000 2143 22994.395 -43363.680 1253.073 23260.949 -43087.453 1363.323 Architecture\Shacks\ShackMidRoof04.nif
0x001CBB44 0x0010FFFE STAT -1 5 -11 22865.285 -43230.395 1081.573 0.000000 0.000000 3.111593 1.0000 1376 22727.938 -43392.492 1067.573 23006.117 -43058.422 1368.573 Architecture\Shacks\ShackPrefabMidTop01.nif
0x001CBB45 0x000F0B53 STAT -1 5 -11 23252.953 -43346.816 1113.573 0.000000 0.000000 4.682388 1.0000 248 23262.752 -43354.156 1101.854 23384.961 -43337.227 1299.448 Architecture\Shacks\ShackWallFlatEnd03.nif
0x001CBB46 0x00062317 STAT -1 5 -11 23208.178 -43241.047 1097.293 0.000000 0.180000 4.712389 1.0000 12 23162.850 -43332.672 1089.091 23253.250 -43149.422 1106.903 Architecture\Shacks\Shack_Single_Plywood02.nif
0x001CBB47 0x00043346 STAT -1 5 -11 22889.949 -43648.551 1105.573 0.000000 0.000000 6.266173 1.0000 632 22764.879 -43747.113 1087.182 23017.621 -43705.574 1187.760 Architecture\Shacks\ShackBalconyRailingDbl01.nif
0x001CBB48 0x0002FC43 MSTT -1 5 -11 22990.641 -43344.047 1086.860 0.000000 0.000000 0.000000 1.0000 388 22968.625 -43370.938 1087.021 23009.859 -43323.297 1113.876 SetDressing\SandbagWalls\SmallSandbagPile01.nif
0x001CBB49 0x0002FC43 MSTT -1 5 -11 22748.873 -43349.809 1086.860 0.000000 0.000000 4.593183 1.0000 388 22727.186 -43372.961 1087.021 22775.357 -43328.934 1113.876 SetDressing\SandbagWalls\SmallSandbagPile01.nif
0x001CBB4A 0x0002FC43 MSTT -1 5 -11 22739.938 -43118.246 1086.860 0.000000 0.000000 2.893181 1.0000 388 22717.602 -43140.602 1087.021 22764.178 -43092.625 1113.876 SetDressing\SandbagWalls\SmallSandbagPile01.nif
0x001CBB4B 0x0002FC43 MSTT -1 5 -11 22977.936 -43106.473 1086.860 0.000000 0.000000 4.633182 1.0000 388 22956.529 -43129.281 1087.021 23004.600 -43086.121 1113.876 SetDressing\SandbagWalls\SmallSandbagPile01.nif
0x001CBB4C 0x000F0B52 STAT -1 5 -11 21587.717 -42284.695 1089.573 0.000000 0.000000 3.041592 1.0000 248 21447.027 -42174.094 1088.028 21702.697 -42139.645 1164.385 Architecture\Shacks\ShackWallHalfB02.nif
0x001CBB4D 0x00032B2D STAT -1 5 -11 21351.047 -42317.992 1089.573 0.000000 0.000000 2.911591 1.0000 36 21196.324 -42226.438 1089.573 21447.406 -42160.285 1155.573 Architecture\Shacks\ShackWallHalfB01.nif
0x001CBB4E 0x000CE940 STAT -1 5 -11 21126.201 -42174.074 1089.573 0.000000 0.000000 3.272384 1.0000 4810 20984.654 -42307.367 1081.096 21263.695 -42130.223 1360.573 SetDressing\JunkWalls\JunkWall01A.nif
0x001CBB4F 0x0009DFA4 STAT -1 5 -11 20780.061 -42820.758 1081.573 0.000000 0.000000 1.540796 1.0000 518 20600.496 -42989.531 1067.573 20784.477 -42820.758 1298.948 Architecture\Shacks\ShackWallOuterCrnOut01D.nif
0x001CBB50 0x00029076 STAT -1 5 -11 20768.541 -42436.930 1081.573 0.000000 0.000000 1.540796 1.0000 843 20583.783 -42570.102 1067.573 20772.381 -42308.988 1292.573 Architecture\Shacks\ShackWallOuter03.nif
0x001CBB51 0x0002A919 STAT -1 5 -11 21010.100 -42158.363 1089.573 0.000000 0.000000 1.341591 1.0000 724 20883.342 -42192.594 1076.573 21008.332 -42156.707 1293.323 Architecture\Shacks\ShackWallFlatEnd01.nif
0x001CBB65 0x00062317 STAT -1 5 -11 22697.191 -42164.578 1097.573 -0.198827 -0.005112 3.111097 1.0000 12 22604.213 -42212.578 1088.428 22790.178 -42116.859 1108.121 Architecture\Shacks\Shack_Single_Plywood02.nif
0x001CBB7A 0x000EC531 STAT -1 5 -11 20573.758 -43147.094 865.573 0.000000 0.000000 1.540796 1.0000 624 20500.188 -43212.984 849.667 20639.648 -42825.316 1095.323 Architecture\Shacks\ShackBalconyStairs01.nif
0x001CBB7B 0x00033795 STAT -1 5 -11 20558.398 -42635.324 1089.573 0.000000 0.000000 4.682388 1.0000 156 20489.203 -42712.988 1075.573 20626.115 -42560.520 1092.200 Architecture\Shacks\ShackBalconyFloor04.nif
0x001CBB7C 0x00165A89 STAT -1 5 -11 20640.281 -42696.895 1049.573 0.000000 0.000000 1.540796 1.0000 824 20468.309 -42834.242 1247.448 20802.379 -42556.063 1336.573 Architecture\Shacks\ShackMidRoof03HoleMid01.nif
0x001CBB7D 0x00034730 STAT -1 5 -11 20516.736 -42580.551 1089.573 0.000000 0.000000 3.124580 0.8500 60 20510.715 -42586.570 1089.573 20522.758 -42574.531 1257.873 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB7E 0x00034730 STAT -1 5 -11 20523.936 -42820.441 1089.573 0.000000 0.000000 3.124580 0.8500 60 20517.914 -42826.461 1089.573 20529.957 -42814.422 1257.873 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB7F 0x0005BAA9 STAT -1 5 -11 20562.238 -42763.266 1089.573 0.000000 0.000000 4.682388 1.0000 152 20496.348 -42829.156 1075.573 20628.250 -42697.375 1090.393 Architecture\Shacks\ShackBalconyFloor05.nif
0x001CBB80 0x0005BAA8 STAT -1 5 -11 20718.008 -42886.648 1097.573 0.000000 0.000000 1.540796 1.0000 80 20646.193 -42952.156 1080.948 20655.926 -42825.121 1167.885 Architecture\Shacks\ShackBalconyRailing04.nif
0x001CBB81 0x00043341 STAT -1 5 -11 20721.848 -43014.590 1097.573 0.000000 0.000000 1.540797 1.0000 300 20647.006 -43080.504 1079.213 20663.215 -42951.684 1179.760 Architecture\Shacks\ShackBalconyRailing03.nif
0x001CBB82 0x000EC531 STAT -1 5 -11 20957.584 -43135.574 641.573 0.000000 0.000000 6.253185 1.0000 624 20635.809 -43209.145 625.667 21023.475 -43069.684 871.323 Architecture\Shacks\ShackBalconyStairs01.nif
0x001CBB83 0x00043346 STAT -1 5 -11 20621.734 -43145.652 865.573 0.000000 0.000000 6.253186 1.0000 632 20497.541 -43243.906 847.182 20750.277 -43201.109 947.760 Architecture\Shacks\ShackBalconyRailingDbl01.nif
0x001CBB84 0x00043340 STAT -1 5 -11 20573.758 -43147.094 865.573 0.000000 0.000000 1.540797 1.0000 164 20499.277 -43212.105 849.292 20515.121 -43084.098 939.885 Architecture\Shacks\ShackBalconyRailing02.nif
0x001CBB85 0x00034730 STAT -1 5 -11 20519.461 -43204.750 649.573 0.000000 0.000000 3.124580 1.0700 60 20511.881 -43212.328 649.573 20527.041 -43197.172 861.433 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB86 0x00034730 STAT -1 5 -11 20516.582 -43108.793 649.573 0.000000 0.000000 3.124580 1.0700 60 20509.002 -43116.371 649.573 20524.162 -43101.215 861.433 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB87 0x00034730 STAT -1 5 -11 20740.482 -43102.074 649.573 0.000000 0.000000 3.124580 1.0700 60 20732.902 -43109.652 649.573 20748.063 -43094.496 861.433 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB88 0x00034730 STAT -1 5 -11 20743.361 -43198.031 649.573 0.000000 0.000000 3.124580 1.0700 60 20735.781 -43205.609 649.573 20750.941 -43190.453 861.433 Architecture\Shacks\ShackFreeColumnInt01.nif
0x001CBB89 0x0003A45D STAT -1 5 -11 20679.543 -42671.707 1089.573 0.000000 0.000000 6.266173 1.0000 100 20481.469 -42682.895 958.948 20697.141 -42660.555 1079.573 Architecture\Shacks\ShackMidFreeSupports01.nif
0x001CBB8A 0x0003A461 STAT -1 5 -11 20684.344 -42831.633 1089.573 0.000000 0.000000 6.266173 1.0000 174 20486.270 -42844.531 944.073 20724.205 -42820.750 1079.573 Architecture\Shacks\ShackMidFreeSupports02.nif
0x001CBB8B 0x00043340 STAT -1 5 -11 20725.447 -43134.539 1097.573 0.000000 0.000000 1.540797 1.0000 164 20650.967 -43199.551 1081.292 20666.811 -43071.543 1171.885 Architecture\Shacks\ShackBalconyRailing02.nif
0x001CBB8C 0x000CE943 STAT -1 5 -11 21576.037 -42069.215 665.573 0.000000 0.000000 3.534183 1.0000 8178 21446.236 -42175.277 643.073 21722.367 -41989.746 928.823 SetDressing\JunkWalls\JunkWall03A.nif
0x001CBB8D 0x000CE942 STAT -1 5 -11 21342.750 -42028.797 665.573 0.000000 0.000000 3.102384 1.0000 1814 21217.807 -42155.938 649.690 21469.326 -41992.660 932.073 SetDressing\JunkWalls\JunkWall02A.nif
0x001CBB8E 0x000CE940 STAT -1 5 -11 21110.529 -42090.102 665.573 0.000000 0.000000 2.562381 1.0000 4810 20986.158 -42245.051 657.096 21273.896 -42004.289 936.573 SetDressing\JunkWalls\JunkWall01A.nif
0x001CBB8F 0x001AE17A STAT -1 5 -11 23479.432 -43199.895 787.866 0.000000 0.000000 4.902187 1.0000 3142 23271.520 -43369.641 635.116 23700.186 -43052.078 876.679 SetDressing\Workshop\Safety\GuardTower01.nif
0x001CBB90 0x001B5F15 DOOR -1 5 -11 23617.240 -42566.098 664.619 0.000000 0.000000 4.930589 1.0000 6088 23447.945 -42816.980 656.143 23698.518 -42301.277 984.494 SetDressing\JunkWalls\JunkWallGate01.nif
0x001CBB91 0x000CE942 STAT -1 5 -11 23575.766 -42237.004 660.750 0.000000 0.000000 3.843174 1.0000 1814 23427.672 -42363.211 644.867 23673.787 -42141.559 927.250 SetDressing\JunkWalls\JunkWall02A.nif
0x001CBB92 0x001C9100 STAT -1 5 -11 23630.266 -42275.617 796.117 1.568948 -0.691252 3.441179 1.6600 28 23605.867 -42295.484 764.258 23655.770 -42254.250 827.976 SetDressing\Signage\RoadSigns\SignRoad_NoEnter_NoPost01.nif
0x001CBB93 0x001C9100 STAT -1 5 -11 23587.361 -43320.039 797.126 -1.570403 -0.333957 0.088278 1.6600 28 23560.756 -43330.262 769.277 23614.676 -43311.539 824.979 SetDressing\Signage\RoadSigns\SignRoad_NoEnter_NoPost01.nif
0x001CBB94 0x001C90EE STAT -1 5 -11 23565.143 -42845.969 819.333 -1.570796 -1.510007 6.171593 1.6600 28 23564.551 -42871.008 784.500 23567.598 -42820.953 854.178 SetDressing\Signage\RoadSigns\SignRoad_NoPark_NoPost01.nif
0x001CBB95 0x001C90E0 STAT -1 5 -11 23677.146 -42358.121 789.233 -1.721909 -1.413377 0.326596 1.6600 28 23671.328 -42396.770 757.521 23684.205 -42320.066 820.933 SetDressing\Signage\RoadSigns\SignRoad_WrongWay_NoPost01.nif
0x001CBB96 0x000CE940 STAT -1 5 -11 20646.799 -42207.695 665.573 0.000000 0.000000 3.032381 1.0000 4810 20504.840 -42334.684 657.096 20784.814 -42167.430 936.573 SetDressing\JunkWalls\JunkWall01A.nif
0x001CBB9B 0x000CE942 STAT -1 5 -11 20660.850 -43295.898 1089.573 0.000000 0.000000 1.572383 1.0000 1814 20625.539 -43420.703 1073.690 20787.518 -43171.578 1356.073 SetDressing\JunkWalls\JunkWall02A.nif
0x001CBB9A 0x00183EB1 STAT -1 5 -11 20501.639 -43806.813 663.686 -0.062411 0.000000 3.339204 1.0000 9968 20248.730 -43925.848 653.695 20721.613 -43674.668 815.176 Vehicles\Automotive\PickUpTruck01_Postwar_Static.nif
0x001CBB9F 0x000C387F STAT -1 5 -11 20518.258 -43673.023 648.445 0.000000 0.000000 0.242375 1.0000 4610 20383.068 -43729.320 639.968 20657.611 -43529.332 888.570 SetDressing\JunkWalls\JunkWall01.nif
0x001CBBA3 0x0019463A MSTT -1 5 -11 20764.906 -41887.500 672.184 0.000000 0.000000 0.130000 1.0000 18192 20525.279 -42024.246 666.738 21089.049 -41758.047 788.184 Vehicles\Automotive\Sedan02_Postwar.nif
0x001CBBA6 0x000211F7 STAT -1 5 -11 20571.293 -44095.996 653.299 -0.017551 -0.002477 3.110689 1.0000 396 20544.531 -44149.664 652.482 20598.049 -44042.801 684.018 SetDressing\ConcMuseum\WoodCrate03.nif
0x001CBBA7 0x000211F7 STAT -1 5 -11 20651.986 -44073.668 651.564 -0.062411 -0.124115 4.458326 1.0000 396 20596.449 -44111.656 644.704 20711.330 -44037.078 688.003 SetDressing\ConcMuseum\WoodCrate03.nif
0x001CBBAA 0x001AE928 STAT -1 5 -11 20551.078 -43928.926 751.651 -3.141592 -1.470796 6.253185 1.0000 62 20541.496 -43931.859 639.372 20718.242 -43923.105 751.681 Architecture\Buildings\BldgPlywoodDoorCity01.nif
0x001CBBA8 0x001AE928 STAT -1 5 -11 20541.211 -44022.012 653.307 -3.141592 -1.470796 3.111592 1.0000 62 20541.207 -44027.832 636.506 20717.955 -44019.078 748.815 Architecture\Buildings\BldgPlywoodDoorCity01.nif
0x001CBBA9 0x001AE928 STAT -1 5 -11 20551.078 -43928.926 751.651 -3.141592 -1.470796 1.540796 1.0000 62 20550.691 -44024.965 731.020 20718.338 -43928.844 752.646 Architecture\Buildings\BldgPlywoodDoorCity01.nif
0x001CBBAB 0x001AE928 STAT -1 5 -11 20551.078 -43928.926 751.651 3.111443 0.099954 1.567787 1.0000 62 20533.031 -44024.883 581.601 20552.072 -43923.887 751.751 Architecture\Buildings\BldgPlywoodDoorCity01.nif
0x001CBBAC 0x001AE928 STAT -1 5 -11 20717.951 -44024.891 732.013 3.111443 0.099954 4.709380 1.0000 62 20700.191 -44024.891 564.828 20719.234 -43923.895 734.978 Architecture\Buildings\BldgPlywoodDoorCity01.nif
0x001CBBAD 0x000211F7 STAT -1 5 -11 20600.545 -44075.969 682.702 -0.017533 0.003196 4.752261 1.0000 396 20547.301 -44103.777 682.144 20653.549 -44048.836 713.174 SetDressing\ConcMuseum\WoodCrate03.nif
0x001CBBAE 0x0010C3B6 FURN -1 5 -11 21237.133 -43044.777 673.573 0.000000 0.000000 3.002388 1.0000 10062 21195.766 -43150.957 669.088 21323.715 -43013.930 827.323 SetDressing\Woodfire\Woodfire_Doused.nif
0x001CBBB1 0x0010907A STAT -1 5 -11 22566.543 -43191.387 673.573 0.000000 0.000000 1.460000 1.0000 2468 22431.959 -43276.453 673.565 22701.127 -43106.320 748.760 SetDressing\PoolTable\PoolTable01.nif
0x001CBBB2 0x0008B618 STAT -1 5 -11 22197.580 -43364.648 673.573 0.000000 0.000000 3.032387 1.0000 225 22101.426 -43441.273 673.030 22300.410 -43294.152 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBB3 0x0008B5FD STAT -1 5 -11 22309.432 -43322.230 674.419 0.000000 0.000000 3.372387 1.0000 185 22192.668 -43376.875 673.023 22425.082 -43263.387 683.216 SetDressing\Rubble\TrashEdge03.nif
0x001CBBB4 0x0008A5D7 STAT -1 5 -11 22653.135 -43356.883 673.573 0.000000 0.000000 4.712389 1.0000 393 22580.947 -43454.258 672.626 22725.322 -43259.508 682.370 SetDressing\Rubble\TrashEdge01.nif
0x001CBBB5 0x0008B618 STAT -1 5 -11 22646.813 -43431.105 673.402 0.000000 0.000000 5.392389 1.0000 225 22562.738 -43519.695 672.859 22733.521 -43342.141 682.449 SetDressing\Rubble\TrashEdge04.nif
0x001CBBB6 0x0008B5FD STAT -1 5 -11 22536.031 -43432.059 673.573 0.000000 0.000000 0.179204 1.0000 185 22419.666 -43488.781 672.177 22653.926 -43379.996 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBB7 0x0008A5E0 STAT -1 5 -11 22547.553 -43315.367 673.573 0.000000 0.000000 3.002386 1.0000 501 22428.668 -43369.867 669.374 22666.730 -43265.328 685.284 SetDressing\Rubble\TrashEdge02.nif
0x001CBBB8 0x0008B5FD STAT -1 5 -11 22426.594 -43341.461 673.573 0.000000 0.000000 6.242384 1.0000 185 22307.037 -43389.008 672.177 22545.771 -43292.941 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBB9 0x0016628C CONT -1 5 -11 20824.209 -43753.816 749.727 0.000000 0.000000 0.000000 1.0000 712 20728.084 -43876.203 664.039 20920.584 -43750.328 754.664 SetDressing\TrashBin\TrashBin01.nif
0x001CBBBA 0x00021E7A CONT -1 5 -11 21676.064 -42904.367 673.573 0.000000 0.000000 1.562387 1.0000 1210 21639.879 -42940.762 674.016 21707.479 -42868.762 793.073 SetDressing\Trashcan\trashcan01.nif
0x001CBBBB 0x00021E7A CONT -1 5 -11 21672.779 -42829.539 673.573 0.000000 0.000000 1.672387 1.0000 1210 21634.475 -42867.637 674.016 21706.643 -42791.805 793.073 SetDressing\Trashcan\trashcan01.nif
0x001CBBBC 0x00021E7A CONT -1 5 -11 23276.465 -42705.344 673.573 0.000000 0.000000 4.645569 1.0000 1210 23243.432 -42742.043 674.016 23313.820 -42667.586 793.073 SetDressing\Trashcan\trashcan01.nif
0x001CBBBD 0x0008A5E0 STAT -1 5 -11 21034.582 -42705.656 673.573 0.000000 0.000000 3.132385 1.0000 501 20915.234 -42756.598 669.374 21154.016 -42657.703 685.284 SetDressing\Rubble\TrashEdge02.nif
0x001CBBBE 0x0008B617 STAT -1 5 -11 20770.344 -42805.402 673.573 0.000000 0.000000 4.702385 1.0000 1080 20690.012 -43029.484 657.729 20848.105 -42582.023 715.573 SetDressing\Rubble\TrashPileWall03.nif
0x001CBBBF 0x0008A5D7 STAT -1 5 -11 20791.928 -42801.355 673.573 0.000000 0.000000 2.912388 1.0000 393 20698.434 -42881.801 672.626 20883.938 -42733.480 682.370 SetDressing\Rubble\TrashEdge01.nif
0x001CBBC0 0x0008B5FD STAT -1 5 -11 20820.230 -42699.410 673.573 0.000000 0.000000 1.322385 1.0000 185 20771.459 -42816.789 672.177 20878.211 -42582.004 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBC1 0x0008B618 STAT -1 5 -11 20745.346 -42603.449 673.573 0.000000 0.000000 1.322385 1.0000 225 20672.141 -42698.543 673.030 20826.297 -42504.680 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBC2 0x0008B618 STAT -1 5 -11 20761.391 -43004.281 673.573 0.000000 0.000000 4.752388 1.0000 225 20689.799 -43109.254 673.030 20835.162 -42906.750 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBC3 0x0008B5FD STAT -1 5 -11 20779.969 -42900.879 673.573 0.000000 0.000000 1.952388 1.0000 185 20712.375 -43012.570 672.177 20843.838 -42789.070 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBCB 0x000D43F9 STAT -1 5 -11 20941.359 -43458.156 1057.573 3.141593 0.000000 4.729402 1.0000 658 20904.021 -43495.496 673.573 20978.697 -43420.816 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBCC 0x000D43F9 STAT -1 5 -11 21453.285 -43449.445 1057.573 3.141593 0.000000 4.729402 1.0000 658 21415.947 -43486.785 673.573 21490.623 -43412.105 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBCD 0x000D43F9 STAT -1 5 -11 21709.248 -43445.090 1057.573 3.141593 0.000000 4.729402 1.0000 658 21671.910 -43482.430 673.573 21746.586 -43407.750 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBCE 0x000D43F9 STAT -1 5 -11 22477.137 -43432.027 1057.573 3.141593 0.000000 4.729402 1.0000 658 22439.799 -43469.367 673.573 22514.475 -43394.688 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBCF 0x000D43F9 STAT -1 5 -11 22733.100 -43427.672 1057.573 3.141593 0.000000 4.729402 1.0000 658 22695.762 -43465.012 673.573 22770.438 -43390.332 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBD0 0x000D43F9 STAT -1 5 -11 22989.063 -43423.316 1057.573 3.141593 0.000000 4.729402 1.0000 658 22951.725 -43460.656 673.573 23026.400 -43385.977 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBD1 0x000D43F9 STAT -1 5 -11 23249.381 -43674.926 1057.573 3.141593 -0.000000 1.587809 1.0000 658 23212.043 -43712.266 673.573 23286.719 -43637.586 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBD2 0x000D43F9 STAT -1 5 -11 22993.418 -43679.281 1057.573 3.141593 -0.000000 1.587809 1.0000 658 22956.080 -43716.621 673.573 23030.756 -43641.941 1057.573 Interiors\Building\Deco\Med_WallKit\BldDecoMdWallPillarBg01.nif
0x001CBBD3 0x0008A5D7 STAT -1 5 -11 21645.393 -42984.008 673.573 0.000000 0.000000 4.072387 1.0000 393 21557.635 -43069.734 672.626 21716.963 -42892.359 682.370 SetDressing\Rubble\TrashEdge01.nif
0x001CBBD4 0x0008A5E0 STAT -1 5 -11 21656.279 -42889.426 673.573 0.000000 0.000000 4.802386 1.0000 501 21607.936 -43007.699 669.374 21708.979 -42770.316 685.284 SetDressing\Rubble\TrashEdge02.nif
0x001CBBD5 0x0008B5FD STAT -1 5 -11 21670.555 -42740.344 673.573 0.000000 0.000000 4.612386 1.0000 185 21619.686 -42859.813 672.177 21717.211 -42621.262 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBD6 0x0008B618 STAT -1 5 -11 21699.230 -43066.922 673.573 0.000000 0.000000 0.499200 1.0000 225 21602.223 -43149.957 673.030 21789.705 -42986.121 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBE3 0x0008B618 STAT -1 5 -11 22238.041 -42293.660 673.573 0.000000 0.000000 5.292389 1.0000 225 22155.443 -42387.070 673.030 22322.791 -42203.809 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBE4 0x0008B5FD STAT -1 5 -11 22303.611 -42226.910 673.573 0.000000 0.000000 2.952384 1.0000 185 22185.240 -42282.199 672.177 22422.152 -42181.355 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBE5 0x0008A5E0 STAT -1 5 -11 22098.922 -42285.625 673.573 0.000000 0.000000 0.229203 1.0000 501 21983.244 -42344.406 669.374 22215.725 -42231.059 685.284 SetDressing\Rubble\TrashEdge02.nif
0x001CBBE6 0x0008A5D7 STAT -1 5 -11 21940.910 -42450.660 673.573 0.000000 0.000000 0.229203 1.0000 393 21843.049 -42530.289 672.626 22037.074 -42375.074 682.370 SetDressing\Rubble\TrashEdge01.nif
0x001CBBE7 0x0008B5FD STAT -1 5 -11 21952.715 -42305.773 673.573 0.000000 0.000000 1.719200 1.0000 185 21897.332 -42424.195 672.177 22003.168 -42188.730 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBE8 0x0008B618 STAT -1 5 -11 21990.850 -42244.453 673.573 0.000000 0.000000 0.399198 1.0000 225 21890.270 -42326.926 673.030 22082.852 -42165.035 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBE9 0x0008B618 STAT -1 5 -11 21748.119 -42250.750 673.573 0.000000 0.000000 4.712389 1.0000 225 21675.932 -42355.375 673.030 21820.307 -42153.375 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBEA 0x0008A5D7 STAT -1 5 -11 21109.373 -42278.383 673.573 0.000000 0.000000 0.059203 1.0000 393 21011.379 -42352.875 672.626 21206.926 -42206.395 682.370 SetDressing\Rubble\TrashEdge01.nif
0x001CBBEB 0x0008A5E0 STAT -1 5 -11 20990.199 -42312.172 673.573 0.000000 0.000000 0.059203 1.0000 501 20871.441 -42363.383 669.374 21109.508 -42262.980 685.284 SetDressing\Rubble\TrashEdge02.nif
0x001CBBEC 0x0008B5FD STAT -1 5 -11 20840.912 -42275.645 673.573 0.000000 0.000000 0.059203 1.0000 185 20722.154 -42326.855 672.177 20960.221 -42227.473 682.370 SetDressing\Rubble\TrashEdge03.nif
0x001CBBED 0x0008B618 STAT -1 5 -11 20712.336 -42249.684 673.573 0.000000 0.000000 5.452388 1.0000 225 20627.779 -42338.344 673.030 20800.736 -42160.496 682.620 SetDressing\Rubble\TrashEdge04.nif
0x001CBBEE 0x0002FFDF STAT -1 5 -11 22917.135 -42080.895 668.696 0.000000 0.000000 3.140189 1.0000 32 22851.617 -42144.984 650.712 22981.225 -41977.246 668.696 Landscape\Sidewalks\SWCurb1x1Str02.nif
